N iter1 iter2 matriz
7071 0.00198 0.001602 0.020405
7072 0.001984 0.001625 0.020345
7073 0.002214 0.001608 0.02003
7074 0.002008 0.001642 0.020232
7075 0.002004 0.001604 0.020647
7076 0.001993 0.001601 0.020278
7077 0.002017 0.001714 0.020319
7078 0.00199 0.001596 0.020247
7079 0.001992 0.001686 0.020298
7080 0.001979 0.001603 0.02035
7081 0.001981 0.001603 0.020349
7082 0.002031 0.001658 0.02035
7083 0.001991 0.001605 0.020595
7084 0.002083 0.001651 0.02037
7085 0.002 0.0016 0.020823
7086 0.002 0.001647 0.020405
7087 0.001998 0.001599 0.020339
7088 0.001998 0.001599 0.020784
7089 0.001993 0.001601 0.020323
7090 0.001999 0.001601 0.020141
7091 0.002152 0.001601 0.020137
7092 0.00202 0.0016 0.020417
7093 0.002005 0.001601 0.020392
7094 0.002033 0.001621 0.020356
7095 0.002003 0.001602 0.020315
7096 0.002042 0.001602 0.020394
7097 0.00205 0.001603 0.020463
7098 0.00202 0.001632 0.020703
7099 0.002079 0.00173 0.021682
7100 0.002053 0.001657 0.023408
7101 0.002113 0.001612 0.020383
7102 0.002066 0.001611 0.020191
7103 0.001998 0.001631 0.020706
7104 0.002003 0.001608 0.020472
7105 0.002058 0.001607 0.020535
7106 0.002169 0.001605 0.02032
7107 0.002007 0.001604 0.021226
7108 0.002136 0.002204 0.026444
7109 0.00219 0.001621 0.02463
7110 0.002751 0.002169 0.023221
7111 0.002061 0.001721 0.02129
7112 0.002173 0.001621 0.021214
7113 0.002032 0.001621 0.020848
7114 0.002056 0.001635 0.020663
7115 0.00202 0.00161 0.020293
7116 0.002021 0.001613 0.020588
7117 0.002169 0.001627 0.02046
7118 0.002029 0.001607 0.020355
7119 0.002089 0.001684 0.020383
7120 0.002018 0.001609 0.020322
7121 0.002065 0.001606 0.020675
7122 0.002062 0.001627 0.020192
7123 0.002021 0.001713 0.020509
7124 0.002012 0.001628 0.020507
7125 0.002026 0.001609 0.020458
7126 0.002122 0.001609 0.020496
7127 0.002016 0.001613 0.020472
7128 0.002016 0.001629 0.020584
7129 0.00201 0.001662 0.022252
7130 0.002592 0.002076 0.028678
7131 0.002612 0.002088 0.025969
7132 0.002604 0.002047 0.022195
7133 0.002015 0.001683 0.02061
7134 0.002058 0.001611 0.020618
7135 0.002022 0.001612 0.024576
7136 0.002546 0.002031 0.029589
7137 0.002621 0.002091 0.02695
7138 0.002114 0.001658 0.020253
7139 0.002002 0.001616 0.020481
7140 0.002016 0.001618 0.020487
7141 0.002007 0.001619 0.020411
7142 0.002159 0.001806 0.020327
7143 0.002021 0.001639 0.020594
7144 0.002037 0.001644 0.020715
7145 0.002072 0.001632 0.020582
7146 0.002043 0.001616 0.020602
7147 0.002096 0.001758 0.020535
7148 0.002028 0.001663 0.020743
7149 0.002104 0.001698 0.021301
7150 0.002247 0.001632 0.020699
7151 0.002034 0.001653 0.020835
7152 0.002029 0.001615 0.020598
7153 0.002198 0.001676 0.020624
7154 0.002052 0.001637 0.020755
7155 0.002037 0.001663 0.021146
7156 0.002036 0.001623 0.023005
7157 0.002068 0.001616 0.021342
7158 0.00202 0.001621 0.023377
7159 0.002698 0.002026 0.020668
7160 0.00211 0.001643 0.020436
7161 0.002161 0.001626 0.020582
7162 0.002034 0.001622 0.024576
7163 0.002125 0.001618 0.020963
7164 0.002028 0.001616 0.024363
7165 0.002044 0.001619 0.02074
7166 0.002042 0.001713 0.02045
7167 0.002134 0.001619 0.020676
7168 0.002008 0.001619 0.020798
7169 0.002085 0.001627 0.02379
7170 0.00202 0.001773 0.024399
7171 0.002024 0.001624 0.024457
7172 0.002028 0.001628 0.021108
7173 0.002193 0.001707 0.023553
7174 0.002028 0.001734 0.024278
7175 0.002234 0.001671 0.023919
7176 0.002631 0.001932 0.025334
7177 0.002619 0.002168 0.023329
7178 0.002119 0.001658 0.024791
7179 0.002116 0.002152 0.026553
7180 0.002799 0.002085 0.025609
7181 0.002729 0.001936 0.025118
7182 0.002515 0.002228 0.025031
7183 0.002146 0.00165 0.025663
7184 0.002304 0.001665 0.026467
7185 0.002285 0.001663 0.024006
7186 0.0022 0.001981 0.023991
7187 0.002063 0.001833 0.025631
7188 0.002546 0.001815 0.025559
7189 0.002056 0.001733 0.023031
7190 0.002846 0.002155 0.024722
7191 0.002076 0.001671 0.026301
7192 0.002365 0.001645 0.025593
7193 0.002218 0.001717 0.022424
7194 0.002046 0.001636 0.0211
7195 0.002085 0.001635 0.023049
7196 0.002072 0.001693 0.02092
7197 0.002034 0.001631 0.024436
7198 0.002102 0.001736 0.020497
7199 0.002061 0.001642 0.020873
7200 0.002035 0.001632 0.020714
7201 0.002045 0.001631 0.02057
7202 0.002025 0.001654 0.020909
7203 0.002057 0.001628 0.020804
7204 0.002172 0.001626 0.024211
7205 0.002051 0.001631 0.022689
7206 0.002481 0.002002 0.02182
7207 0.00212 0.001652 0.021518
7208 0.00205 0.001654 0.021507
7209 0.002077 0.001641 0.027906
7210 0.002571 0.00208 0.028821
7211 0.002176 0.001854 0.021571
7212 0.002274 0.001646 0.02144
7213 0.002462 0.002062 0.021634
7214 0.002027 0.001635 0.020955
7215 0.002569 0.0019 0.02138
7216 0.002063 0.001644 0.021631
7217 0.002066 0.001673 0.021548
7218 0.00216 0.001655 0.023501
7219 0.002069 0.001774 0.024247
7220 0.002108 0.001828 0.023377
7221 0.002392 0.001782 0.027166
7222 0.002755 0.002175 0.02191
7223 0.00218 0.001678 0.021784
7224 0.002088 0.001656 0.021624
7225 0.002188 0.001716 0.021585
7226 0.002043 0.001666 0.022084
7227 0.002091 0.001663 0.022635
7228 0.002074 0.001683 0.022406
7229 0.002804 0.001637 0.023905
7230 0.002097 0.001663 0.022969
7231 0.002525 0.001708 0.023334
7232 0.002392 0.001873 0.021929
7233 0.002167 0.001659 0.021387
7234 0.00216 0.00166 0.024358
7235 0.002058 0.001638 0.021032
7236 0.002055 0.001669 0.021664
7237 0.002279 0.001642 0.02221
7238 0.002248 0.001753 0.022564
7239 0.002449 0.00173 0.023693
7240 0.00245 0.001747 0.02404
7241 0.002666 0.002019 0.024784
7242 0.002099 0.001662 0.023145
7243 0.00231 0.00208 0.021123
7244 0.00205 0.001669 0.022153
7245 0.002073 0.00165 0.021977
7246 0.002043 0.001732 0.022215
7247 0.002166 0.001713 0.022064
7248 0.002247 0.001842 0.022734
7249 0.002064 0.001652 0.023796
7250 0.002282 0.001676 0.022324
7251 0.00217 0.002108 0.022267
7252 0.00248 0.001679 0.022112
7253 0.002593 0.001685 0.025086
7254 0.002583 0.002126 0.024854
7255 0.002098 0.001836 0.025558
7256 0.002277 0.002091 0.021911
7257 0.002121 0.001848 0.022212
7258 0.00212 0.001808 0.021504
7259 0.002268 0.001959 0.026589
7260 0.002587 0.002098 0.023386
7261 0.002522 0.002108 0.029253
7262 0.002683 0.002207 0.030362
7263 0.002884 0.002179 0.029787
7264 0.00286 0.002247 0.029036
7265 0.002616 0.002119 0.025546
7266 0.002057 0.001674 0.023005
7267 0.00206 0.001646 0.02193
7268 0.002067 0.001705 0.023168
7269 0.002115 0.001679 0.021999
7270 0.002116 0.001642 0.020972
7271 0.002106 0.001774 0.020972
7272 0.002056 0.001645 0.026477
7273 0.002089 0.001642 0.022348
7274 0.002064 0.001782 0.021626
7275 0.002045 0.00167 0.021021
7276 0.002061 0.001707 0.020887
7277 0.002053 0.001653 0.020876
7278 0.002063 0.001648 0.020653
7279 0.00205 0.001645 0.021158
7280 0.00204 0.001649 0.020805
7281 0.002036 0.001649 0.020991
7282 0.002066 0.001652 0.021259
7283 0.002063 0.001735 0.02098
7284 0.002052 0.001645 0.020735
7285 0.002048 0.001732 0.020781
7286 0.002055 0.001651 0.021889
7287 0.002493 0.001833 0.022191
7288 0.002047 0.00175 0.023064
7289 0.002058 0.001646 0.021088
7290 0.002078 0.001678 0.02117
7291 0.002105 0.001652 0.021106
7292 0.002178 0.001673 0.021165
7293 0.002084 0.001647 0.020916
7294 0.002043 0.001652 0.020846
7295 0.002054 0.001654 0.02084
7296 0.002111 0.001647 0.021003
7297 0.002048 0.001647 0.020902
7298 0.002104 0.001648 0.020907
7299 0.002135 0.001673 0.02115
7300 0.002058 0.001652 0.021127
7301 0.002066 0.001667 0.021495
7302 0.002286 0.001651 0.022329
7303 0.0021 0.001692 0.02142
7304 0.002157 0.001662 0.021308
7305 0.002105 0.00167 0.020893
7306 0.002057 0.001661 0.020772
7307 0.002087 0.001665 0.021027
7308 0.002083 0.001651 0.021024
7309 0.002102 0.001651 0.020961
7310 0.002062 0.001662 0.020837
7311 0.002072 0.001657 0.021119
7312 0.002066 0.001792 0.021501
7313 0.002089 0.001665 0.021026
7314 0.002078 0.001653 0.020953
7315 0.002046 0.001651 0.021162
7316 0.002202 0.001678 0.021772
7317 0.002191 0.001694 0.021162
7318 0.002086 0.001661 0.02106
7319 0.002274 0.001682 0.021118
7320 0.002151 0.001699 0.021625
7321 0.002079 0.001664 0.02158
7322 0.002289 0.001686 0.024301
7323 0.00259 0.001685 0.025461
7324 0.002298 0.001685 0.022327
7325 0.002676 0.002089 0.025051
7326 0.002073 0.00192 0.02544
7327 0.002096 0.001677 0.022486
7328 0.002534 0.00186 0.024303
7329 0.002149 0.001729 0.024082
7330 0.002234 0.001794 0.023446
7331 0.002613 0.002137 0.0252
7332 0.002676 0.002077 0.023594
7333 0.002072 0.001667 0.025302
7334 0.002242 0.001692 0.022541
7335 0.002248 0.00198 0.022758
7336 0.002283 0.001687 0.022307
7337 0.002099 0.001667 0.022899
7338 0.002144 0.00168 0.022649
7339 0.002072 0.001664 0.022523
7340 0.002088 0.001678 0.022279
7341 0.002193 0.001683 0.022537
7342 0.00209 0.001662 0.023574
7343 0.002106 0.002084 0.021604
7344 0.002073 0.001664 0.02233
7345 0.002616 0.001976 0.02112
7346 0.002131 0.00171 0.022268
7347 0.002078 0.001669 0.023872
7348 0.00212 0.00166 0.022472
7349 0.002198 0.001667 0.022186
7350 0.002107 0.001667 0.021406
7351 0.002133 0.001661 0.021548
7352 0.002105 0.00169 0.021459
7353 0.002178 0.001881 0.022161
7354 0.002127 0.001673 0.021711
7355 0.002202 0.001736 0.020915
7356 0.002127 0.0017 0.022826
7357 0.002258 0.001854 0.022067
7358 0.002136 0.00166 0.022146
7359 0.002117 0.001679 0.020969
7360 0.002097 0.001662 0.02125
7361 0.002186 0.00167 0.021129
7362 0.002071 0.001682 0.020946
7363 0.002203 0.001708 0.02083
7364 0.002089 0.001662 0.021923
7365 0.002139 0.001706 0.024363
7366 0.002115 0.00167 0.021227
7367 0.002109 0.001672 0.020984
7368 0.002113 0.001664 0.021088
7369 0.002114 0.001675 0.021054
7370 0.00216 0.001665 0.021174
7371 0.002082 0.001709 0.020995
7372 0.00211 0.001727 0.021089
7373 0.002081 0.001711 0.021229
7374 0.00208 0.001693 0.021155
7375 0.002089 0.001673 0.021545
7376 0.002127 0.001691 0.020927
7377 0.002173 0.001695 0.021352
7378 0.002088 0.00167 0.022111
7379 0.002088 0.001667 0.021219
7380 0.002096 0.001667 0.021186
7381 0.002079 0.001675 0.021231
7382 0.002111 0.001678 0.021173
7383 0.002096 0.001667 0.021196
7384 0.002085 0.001666 0.020962
7385 0.002084 0.00177 0.021137
7386 0.002076 0.00167 0.02122
7387 0.002073 0.001668 0.021054
7388 0.002071 0.001667 0.021127
7389 0.002091 0.001673 0.021153
7390 0.002066 0.001704 0.021086
7391 0.00209 0.001675 0.020922
7392 0.00209 0.001667 0.021231
7393 0.002083 0.001668 0.021268
7394 0.002082 0.001689 0.021168
7395 0.002083 0.001674 0.021132
7396 0.002082 0.001675 0.021458
7397 0.002094 0.001676 0.021164
7398 0.002138 0.001677 0.021153
7399 0.002068 0.001676 0.021113
7400 0.002114 0.001693 0.021157
7401 0.00209 0.001686 0.021319
7402 0.002095 0.001676 0.021257
7403 0.00212 0.0017 0.021258
7404 0.002089 0.001684 0.021114
7405 0.002187 0.001688 0.021078
7406 0.002069 0.001676 0.021419
7407 0.002104 0.00168 0.021319
7408 0.002083 0.001673 0.021143
7409 0.002091 0.001672 0.021273
7410 0.002085 0.001683 0.021175
7411 0.002078 0.001705 0.020981
7412 0.002081 0.001792 0.021121
7413 0.002088 0.001673 0.021254
7414 0.002095 0.001679 0.021159
7415 0.002106 0.001679 0.021106
7416 0.002148 0.001674 0.021182
7417 0.002094 0.001675 0.021169
7418 0.002086 0.00168 0.02119
7419 0.002098 0.001801 0.021192
7420 0.002117 0.001675 0.021452
7421 0.002102 0.001676 0.021305
7422 0.002102 0.001681 0.021363
7423 0.00211 0.001676 0.021142
7424 0.002106 0.001717 0.021334
7425 0.002115 0.001681 0.021243
7426 0.002103 0.00173 0.021262
7427 0.002119 0.001677 0.021275
7428 0.002094 0.001677 0.02128
7429 0.002107 0.001682 0.021444
7430 0.002104 0.001678 0.02136
7431 0.002111 0.001689 0.021283
7432 0.002097 0.001778 0.021305
7433 0.002098 0.001796 0.021213
7434 0.002111 0.001678 0.021309
7435 0.002107 0.001691 0.021277
7436 0.0021 0.001682 0.021497
7437 0.002161 0.001685 0.021298
7438 0.002118 0.001684 0.021465
7439 0.002095 0.001685 0.021173
7440 0.00218 0.00191 0.021107
7441 0.002099 0.001679 0.021394
7442 0.002103 0.001681 0.021348
7443 0.002096 0.001684 0.021333
7444 0.002127 0.001745 0.022559
7445 0.002321 0.002167 0.02328
7446 0.002153 0.001735 0.021411
7447 0.002117 0.001701 0.021389
7448 0.00217 0.00173 0.021158
7449 0.002103 0.001686 0.021526
7450 0.002107 0.001715 0.02138
7451 0.002119 0.001683 0.02159
7452 0.002111 0.001687 0.021636
7453 0.002129 0.001683 0.021298
7454 0.00214 0.001701 0.021443
7455 0.002092 0.001689 0.023711
7456 0.002226 0.001691 0.021608
7457 0.002249 0.001891 0.021941
7458 0.002132 0.001716 0.023229
7459 0.002189 0.002116 0.024471
7460 0.002124 0.001685 0.021402
7461 0.002102 0.001696 0.021222
7462 0.002095 0.001761 0.021227
7463 0.002109 0.001696 0.021405
7464 0.002107 0.001689 0.021332
7465 0.002172 0.001695 0.021151
7466 0.002106 0.001813 0.021352
7467 0.002096 0.001685 0.021338
7468 0.002098 0.001689 0.021557
7469 0.002128 0.001686 0.02137
7470 0.002178 0.001742 0.024677
7471 0.002127 0.001876 0.024353
7472 0.002373 0.001743 0.023555
7473 0.002164 0.001747 0.021338
7474 0.002245 0.001688 0.02119
7475 0.002219 0.001693 0.021191
7476 0.00214 0.001688 0.021759
7477 0.002132 0.001987 0.026023
7478 0.002127 0.001692 0.021852
7479 0.002107 0.001691 0.02244
7480 0.002211 0.001799 0.023302
7481 0.002144 0.001688 0.021906
7482 0.002131 0.001706 0.022018
7483 0.002118 0.001706 0.021524
7484 0.002115 0.001761 0.022409
7485 0.002111 0.00179 0.021416
7486 0.002111 0.001691 0.021879
7487 0.002118 0.001714 0.028737
7488 0.002491 0.001699 0.022074
7489 0.00213 0.001696 0.021436
7490 0.002324 0.001719 0.021624
7491 0.002167 0.001714 0.021556
7492 0.002116 0.001708 0.021836
7493 0.002172 0.001715 0.022683
7494 0.002819 0.002206 0.023981
7495 0.002698 0.001721 0.022873
7496 0.002138 0.001835 0.021531
7497 0.00214 0.001695 0.023669
7498 0.002126 0.001708 0.026311
7499 0.002105 0.001913 0.021686
7500 0.002125 0.001694 0.021815
7501 0.002114 0.001696 0.021972
7502 0.002135 0.001694 0.021754
7503 0.002113 0.00171 0.021828
7504 0.002113 0.001694 0.021805
7505 0.002164 0.001719 0.021604
7506 0.002122 0.0018 0.021689
7507 0.002121 0.001708 0.02161
7508 0.002107 0.001706 0.02215
7509 0.002218 0.001775 0.021993
7510 0.002134 0.001706 0.022832
7511 0.00236 0.001859 0.026906
7512 0.002184 0.001773 0.02567
7513 0.002255 0.001707 0.025298
7514 0.002484 0.001716 0.024549
7515 0.002498 0.001758 0.025107
7516 0.0025 0.002211 0.026283
7517 0.00212 0.00191 0.024196
7518 0.002327 0.001697 0.02632
7519 0.002662 0.002313 0.027593
7520 0.002477 0.001743 0.023872
7521 0.00266 0.002254 0.023666
7522 0.00218 0.001722 0.026255
7523 0.002901 0.002204 0.024567
7524 0.002142 0.001763 0.021979
7525 0.002128 0.002 0.025629
7526 0.002127 0.001708 0.022084
7527 0.002108 0.001734 0.021541
7528 0.002136 0.001745 0.021568
7529 0.002196 0.0017 0.021488
7530 0.002122 0.001846 0.021329
7531 0.002121 0.001699 0.021847
7532 0.00221 0.001703 0.021555
7533 0.002145 0.001733 0.021741
7534 0.002247 0.001723 0.022627
7535 0.002199 0.001736 0.022236
7536 0.002132 0.001702 0.025545
7537 0.002174 0.001713 0.021917
7538 0.002167 0.001707 0.021643
7539 0.002351 0.001763 0.021652
7540 0.002141 0.001702 0.021918
7541 0.00215 0.001728 0.021906
7542 0.002171 0.001724 0.022182
7543 0.002145 0.001707 0.021782
7544 0.002168 0.001702 0.021703
7545 0.002176 0.001724 0.022618
7546 0.002139 0.001704 0.023022
7547 0.002674 0.00212 0.0269
7548 0.002203 0.001721 0.021577
7549 0.002145 0.001808 0.021778
7550 0.00213 0.001709 0.022077
7551 0.002162 0.001749 0.022425
7552 0.002212 0.001731 0.023395
7553 0.002167 0.001767 0.021741
7554 0.002199 0.001761 0.022159
7555 0.002202 0.001748 0.022246
7556 0.002197 0.001726 0.021883
7557 0.002285 0.001799 0.021812
7558 0.002259 0.001708 0.021688
7559 0.002161 0.001706 0.021799
7560 0.002127 0.001712 0.021816
7561 0.002138 0.001796 0.021907
7562 0.002165 0.001716 0.021614
7563 0.00214 0.001732 0.021735
7564 0.00216 0.001722 0.021643
7565 0.002379 0.001721 0.021667
7566 0.002175 0.001714 0.021656
7567 0.002134 0.001884 0.021586
7568 0.002167 0.001708 0.02183
7569 0.002231 0.001714 0.021906
7570 0.002148 0.001709 0.021606
7571 0.002279 0.001719 0.021691
7572 0.002142 0.001715 0.02229
7573 0.002343 0.001753 0.021532
7574 0.002292 0.001717 0.021832
7575 0.002139 0.00171 0.02158
7576 0.002137 0.001715 0.022053
7577 0.002141 0.001711 0.021822
7578 0.002119 0.001717 0.021749
7579 0.002119 0.001727 0.021638
7580 0.002139 0.001779 0.021696
7581 0.002137 0.001728 0.021543
7582 0.002128 0.001856 0.022066
7583 0.00216 0.001735 0.021897
7584 0.002153 0.001748 0.021688
7585 0.002226 0.001712 0.022329
7586 0.002131 0.001713 0.022025
7587 0.002157 0.00172 0.021818
7588 0.002139 0.001712 0.021847
7589 0.002139 0.001772 0.021405
7590 0.002266 0.001719 0.021671
7591 0.002134 0.001714 0.022299
7592 0.002127 0.001721 0.022061
7593 0.002214 0.001714 0.021657
7594 0.002135 0.001718 0.021742
7595 0.002152 0.001768 0.022005
7596 0.002195 0.001716 0.022453
7597 0.002159 0.001716 0.021793
7598 0.002148 0.001719 0.021801
7599 0.002168 0.001815 0.021772
7600 0.00214 0.001716 0.021981
7601 0.002137 0.001751 0.021924
7602 0.002289 0.001888 0.021667
7603 0.002127 0.001781 0.021868
7604 0.002178 0.001744 0.021856
7605 0.00216 0.001743 0.021762
7606 0.002181 0.001821 0.021478
7607 0.002132 0.001716 0.021776
7608 0.002149 0.001723 0.021895
7609 0.002143 0.001735 0.021889
7610 0.002155 0.001724 0.021866
7611 0.002176 0.001767 0.021866
7612 0.002162 0.001729 0.022358
7613 0.002152 0.001718 0.021673
7614 0.002162 0.001759 0.021614
7615 0.002233 0.001733 0.021822
7616 0.00214 0.001724 0.021903
7617 0.002163 0.001737 0.021774
7618 0.002144 0.00172 0.021812
7619 0.002152 0.001725 0.021727
7620 0.002152 0.001795 0.021954
7621 0.002147 0.001726 0.021807
7622 0.002157 0.001771 0.02198
7623 0.002634 0.001732 0.021806
7624 0.002256 0.001721 0.0218
7625 0.002133 0.001744 0.021891
7626 0.00215 0.001722 0.02193
7627 0.002133 0.001727 0.021992
7628 0.002169 0.001726 0.021974
7629 0.002153 0.001724 0.022382
7630 0.002179 0.001724 0.021897
7631 0.002151 0.001858 0.021992
7632 0.002146 0.001724 0.022013
7633 0.002231 0.001731 0.021615
7634 0.002142 0.001727 0.022046
7635 0.002193 0.001724 0.021974
7636 0.002165 0.001729 0.022091
7637 0.002156 0.001724 0.021877
7638 0.002138 0.001729 0.021893
7639 0.002244 0.001726 0.021768
7640 0.002135 0.001728 0.021973
7641 0.00215 0.001725 0.021735
7642 0.002204 0.001853 0.021773
7643 0.00216 0.001726 0.021903
7644 0.002135 0.001731 0.021883
7645 0.002143 0.001736 0.02203
7646 0.002195 0.001738 0.021886
7647 0.002233 0.001724 0.02176
7648 0.002162 0.001818 0.021943
7649 0.002153 0.001732 0.021946
7650 0.002198 0.001763 0.021972
7651 0.002179 0.001888 0.021843
7652 0.00217 0.001726 0.021985
7653 0.002193 0.001738 0.021783
7654 0.002153 0.001739 0.021875
7655 0.002149 0.001745 0.021624
7656 0.00226 0.001728 0.021836
7657 0.002149 0.001794 0.021809
7658 0.002202 0.001749 0.02203
7659 0.002229 0.001751 0.021864
7660 0.002152 0.001741 0.022192
7661 0.002152 0.001737 0.021889
7662 0.002142 0.001732 0.022136
7663 0.002177 0.00173 0.021845
7664 0.002267 0.001754 0.021959
7665 0.00216 0.001729 0.021882
7666 0.002256 0.001738 0.021855
7667 0.002238 0.001731 0.021981
7668 0.002153 0.001818 0.021801
7669 0.002172 0.00181 0.021854
7670 0.002167 0.001736 0.021987
7671 0.002157 0.001731 0.021957
7672 0.002145 0.001796 0.021786
7673 0.002191 0.001733 0.021842
7674 0.002278 0.001758 0.02182
7675 0.002152 0.001732 0.021904
7676 0.002243 0.001733 0.021936
7677 0.002179 0.001744 0.021811
7678 0.002194 0.002273 0.025921
7679 0.002269 0.001738 0.022252
7680 0.002166 0.001739 0.022094
7681 0.002225 0.001739 0.02198
7682 0.002181 0.001751 0.021858
7683 0.002203 0.00181 0.022041
7684 0.002198 0.001772 0.021885
7685 0.002184 0.001876 0.022098
7686 0.002166 0.00174 0.022174
7687 0.002205 0.001736 0.021958
7688 0.002172 0.001756 0.022181
7689 0.00218 0.001736 0.022081
7690 0.002166 0.00174 0.022067
7691 0.002182 0.001753 0.021968
7692 0.002187 0.001817 0.021896
7693 0.00228 0.001736 0.022089
7694 0.002151 0.001895 0.021964
7695 0.002196 0.001737 0.022093
7696 0.002165 0.001775 0.021931
7697 0.00217 0.001738 0.022007
7698 0.00218 0.001763 0.022309
7699 0.002187 0.001738 0.022233
7700 0.002185 0.001751 0.021944
7701 0.002237 0.00176 0.02185
7702 0.002304 0.001782 0.02212
7703 0.002173 0.001851 0.02217
7704 0.002213 0.001746 0.022404
7705 0.00221 0.00174 0.022252
7706 0.002192 0.00174 0.022036
7707 0.002193 0.001743 0.022558
7708 0.002198 0.001745 0.022149
7709 0.002189 0.001751 0.022068
7710 0.002303 0.001745 0.022181
7711 0.002217 0.001748 0.022069
7712 0.002329 0.001808 0.022034
7713 0.002167 0.001754 0.025958
7714 0.002188 0.001743 0.022446
7715 0.002295 0.001748 0.022247
